image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
tree\tree101.jpg,tree,0.49299267,0.27080342,0.5128942,0.26265162,0.4711178,0.25438434,0.5391272,0.268201,0.43957058,0.2565608,0.5931617,0.32101884,0.3687708,0.33692494,0.6173001,0.216982,0.42015728,0.2168596,0.54936284,0.12621851,0.480441,0.122124724,0.56924856,0.5596969,0.4028684,0.5862068,0.7459388,0.62306225,0.42327642,0.7574491,0.5194142,0.70124966,0.4286559,0.9117243
tree\tree102.jpg,tree,0.507564,0.2297817,0.5240023,0.2210833,0.48549956,0.22514671,0.54581386,0.24234477,0.45674586,0.24659714,0.5943398,0.33132017,0.42190906,0.30477223,0.6231158,0.22795619,0.38313052,0.2128767,0.63515913,0.12027416,0.37287548,0.10343465,0.53549474,0.5377574,0.41647387,0.5051537,0.48736373,0.71982557,0.28362334,0.593708,0.5083656,0.8281185,0.44816273,0.633469
tree\tree103.jpg,tree,0.48901242,0.25604835,0.4968064,0.24719092,0.47761837,0.24646987,0.510426,0.26226354,0.46566513,0.26590872,0.53347445,0.31958446,0.44465148,0.33616784,0.5428917,0.20039785,0.4461975,0.19907996,0.5486399,0.10238473,0.44114503,0.10280495,0.5291655,0.56285936,0.46695623,0.5857306,0.59401095,0.6837897,0.483087,0.790938,0.5153811,0.79895425,0.5007479,0.9393259
tree\tree104.jpg,tree,0.5252033,0.29781935,0.54466623,0.2873951,0.50018334,0.29088977,0.5715805,0.29554877,0.46874237,0.2993667,0.61044866,0.3728555,0.44956636,0.34922543,0.5898215,0.25162822,0.4669807,0.24379668,0.53271306,0.13812771,0.5065141,0.14446172,0.5572666,0.58195394,0.44081628,0.5510124,0.49973357,0.75814176,0.31404978,0.6401437,0.5265654,0.8750332,0.51437813,0.69903576
tree\tree105.jpg,tree,0.46456367,0.24115716,0.48780578,0.23401195,0.43274397,0.22805499,0.52460074,0.24431272,0.39592952,0.23828496,0.58552384,0.30178404,0.32244867,0.32026055,0.5633975,0.19079787,0.40645248,0.18448222,0.5134775,0.09375086,0.4494399,0.09775048,0.60354936,0.5294016,0.40345258,0.5617031,0.85469544,0.5932331,0.4453319,0.744331,0.58081704,0.67296934,0.48513097,0.8968465
tree\tree106.jpg,tree,0.5594096,0.09664416,0.5742955,0.074352026,0.5280289,0.08963805,0.60687953,0.08641062,0.4978075,0.1139751,0.74253696,0.23130171,0.40345204,0.2155378,0.751938,0.3085512,0.35170394,0.31064186,0.599112,0.26599604,0.48599595,0.26933962,0.6504141,0.4955081,0.42998245,0.46101955,0.58322495,0.71850723,0.26007274,0.57070094,0.57732695,0.8940965,0.54906553,0.63408643
tree\tree107.jpg,tree,0.5103432,0.12779836,0.52401465,0.10547876,0.49131873,0.11518498,0.543517,0.106502965,0.45954362,0.12184334,0.6026234,0.24117264,0.41751546,0.2353201,0.6167683,0.35521203,0.40294787,0.3632556,0.53014654,0.30198175,0.4888955,0.30117667,0.56443506,0.51584786,0.4425272,0.4958796,0.5024238,0.7251568,0.34964532,0.64056396,0.49246812,0.88054395,0.4261291,0.72165823
tree\tree108.jpg,tree,0.42728665,0.24109377,0.44471067,0.22949357,0.403818,0.23641959,0.47325206,0.24839823,0.3778272,0.26119643,0.5529697,0.33334947,0.3230388,0.3285216,0.588182,0.20266959,0.29739094,0.22655095,0.4652296,0.15121679,0.38707778,0.13503265,0.4907424,0.58252656,0.3276483,0.5580511,0.46465755,0.78343076,0.18870506,0.67930067,0.4967261,0.92089874,0.4032611,0.74984396
tree\tree109.jpg,tree,0.50811124,0.27380192,0.5179512,0.26262,0.49751225,0.26411623,0.5301144,0.27376956,0.48316652,0.27423787,0.55241907,0.34814286,0.4718691,0.32918128,0.5445313,0.2092477,0.47870377,0.21648322,0.5141146,0.10445601,0.50537086,0.10650435,0.53014547,0.58349353,0.46641445,0.5487022,0.4913348,0.7601681,0.38103917,0.6205536,0.49660912,0.87036556,0.47025627,0.67436147
tree\tree110.jpg,tree,0.72053874,0.35186145,0.7270729,0.34504727,0.71036804,0.3425541,0.73822623,0.35473043,0.69978434,0.3551606,0.75843716,0.3929713,0.677966,0.41348645,0.75615126,0.29642126,0.6929569,0.29655287,0.73655236,0.21632831,0.71298754,0.22783737,0.7639956,0.5881741,0.7049702,0.617984,0.8365199,0.63697803,0.7303923,0.7737541,0.7507559,0.6953125,0.73822194,0.89170855
tree\tree111.jpg,tree,0.53658134,0.02524476,0.55253386,0,0.5384075,0.007168722,0.5652507,0,0.54105204,0,0.70520675,0.094169706,0.3914493,0.054787632,0.7376833,0.29422078,0.35806823,0.28505114,0.58171755,0.22141685,0.4976016,0.23820953,0.6073821,0.48210847,0.4046111,0.42921308,0.5461728,0.78355026,0.24467432,0.56888175,0.5305168,0.9578201,0.5131211,0.67502236
tree\tree112.jpg,tree,0.39410365,0.19139658,0.40066937,0.17592116,0.38669792,0.17260142,0.4047394,0.18765667,0.374868,0.17985894,0.4331307,0.28756675,0.36605543,0.25498673,0.42871872,0.38469294,0.34760115,0.37879348,0.40955237,0.31845564,0.37852028,0.31940782,0.4074276,0.48959112,0.36313975,0.44804323,0.38414577,0.65902406,0.29800808,0.5034996,0.36886466,0.80614775,0.38711786,0.5549749
tree\tree112.jpg,tree,0.68843335,0.39711016,0.6920008,0.39161894,0.6866337,0.39152727,0.6975976,0.3981462,0.68450147,0.39805305,0.7075036,0.4355058,0.6794308,0.42920625,0.70696986,0.47759932,0.66753125,0.47726265,0.69242483,0.4623619,0.6802757,0.46052375,0.69591635,0.5234764,0.67598104,0.51141655,0.6880133,0.59500164,0.64793223,0.551455,0.69172376,0.66054386,0.6642279,0.58771926
tree\tree113.jpg,tree,0.49959704,0.10610375,0.51329064,0.07803073,0.46173546,0.10106258,0.54502356,0.071045205,0.4093392,0.11343503,0.64704376,0.2231775,0.36032075,0.21926524,0.6421797,0.36431614,0.3651026,0.35914665,0.5260343,0.28145942,0.47017035,0.29154626,0.5632697,0.49399382,0.3726623,0.47159672,0.49213922,0.7432864,0.26418412,0.6488401,0.504059,0.9007901,0.44049737,0.6707271
tree\tree114.jpg,tree,0.36355016,0.41626054,0.38000187,0.41081792,0.34695822,0.40427643,0.40730625,0.4170922,0.32582965,0.4081977,0.4373883,0.4495616,0.28934935,0.46252853,0.42706457,0.35630864,0.32995194,0.355027,0.39933708,0.26390567,0.35810167,0.26991782,0.44553536,0.634921,0.33239684,0.65775836,0.5643927,0.6867966,0.34698874,0.79900247,0.42234567,0.71954805,0.3751097,0.89939344
tree\tree115.jpg,tree,0.4925614,0.08392282,0.5111621,0.06714554,0.47505596,0.065983675,0.53513044,0.07988024,0.45002514,0.08087831,0.6010025,0.18579274,0.35144952,0.22165623,0.6276572,0.33949408,0.35211048,0.31312177,0.52596736,0.27016568,0.4546156,0.2790073,0.6066211,0.44632939,0.44279677,0.49732783,0.73922366,0.48339155,0.51033235,0.7000416,0.54116464,0.6106781,0.51912355,0.9027941
tree\tree116.jpg,tree,0.49452087,0.23882587,0.5068898,0.22606032,0.4809795,0.22708435,0.5237094,0.24689399,0.46414024,0.2477579,0.5442463,0.34306973,0.44547814,0.3288748,0.5545383,0.20016901,0.43943647,0.21245573,0.51946086,0.10733418,0.46915698,0.10063184,0.5100969,0.6109044,0.44202927,0.59018517,0.5198861,0.7907474,0.4364414,0.70766884,0.49219394,0.91818696,0.48712468,0.78756964
tree\tree117.jpg,tree,0.5113808,0.3121878,0.525622,0.3051007,0.49379826,0.30761072,0.544384,0.31493858,0.473723,0.31649736,0.5696407,0.37019777,0.46545658,0.34897608,0.5467421,0.27397937,0.4613416,0.27329138,0.520124,0.17854923,0.49435684,0.18019944,0.5324089,0.5338629,0.4514788,0.504151,0.515569,0.6716298,0.354283,0.54928493,0.51212764,0.76386505,0.42752218,0.589878
tree\tree118.jpg,tree,0.52474767,0.26250428,0.5465603,0.25151554,0.50002134,0.2573083,0.5717767,0.2645464,0.4626291,0.27286217,0.6305788,0.33667117,0.43383914,0.3263632,0.6347893,0.19226271,0.43275523,0.20743094,0.5386388,0.09395108,0.47134703,0.096050024,0.59365296,0.5668145,0.4519949,0.5391884,0.53391343,0.7717543,0.31119832,0.65152514,0.5442241,0.8928012,0.5173488,0.70663124
tree\tree119.jpg,tree,0.46524876,0.29176083,0.48333862,0.28538656,0.44999385,0.2764534,0.50242656,0.29427284,0.4243042,0.27972084,0.5305223,0.34021214,0.3769143,0.35977027,0.5499078,0.22913745,0.4114195,0.2473268,0.49808818,0.1460886,0.4474271,0.15195876,0.53856015,0.5467499,0.4244487,0.5751996,0.6676952,0.60414344,0.46478173,0.72535676,0.52764016,0.64570415,0.4633325,0.84522974
tree\tree120.jpg,tree,0.4583912,0.2833951,0.47358826,0.278017,0.4369442,0.2734645,0.49702173,0.2914459,0.41259986,0.28790617,0.5315797,0.33608633,0.36314946,0.35590807,0.5085597,0.23347513,0.42125827,0.22431935,0.4866718,0.12720203,0.44442126,0.13473621,0.5366306,0.542431,0.40869898,0.57369953,0.6831089,0.58811975,0.4303437,0.7403101,0.4786264,0.6657996,0.4637458,0.8831799
tree\tree121.jpg,tree,0.48684302,0.10092469,0.49770164,0.086187266,0.47542858,0.08160654,0.5176478,0.09551178,0.4641571,0.09241165,0.56891674,0.18913351,0.39491767,0.22242476,0.59812325,0.33513135,0.38508445,0.31386945,0.521798,0.30941445,0.46023884,0.31378722,0.5598423,0.43331572,0.44888067,0.48049423,0.6567913,0.5042703,0.4910052,0.7091149,0.5261512,0.60093355,0.50057983,0.8970925
tree\tree122.jpg,tree,0.47400343,0.25382572,0.4909304,0.23836297,0.45331466,0.24458455,0.5180597,0.2389974,0.42671663,0.24916382,0.5718449,0.3310848,0.3869269,0.3191752,0.5804263,0.1754749,0.3751688,0.19706029,0.49482593,0.09662833,0.42315638,0.101947546,0.49896768,0.56473917,0.37015066,0.5338399,0.45715073,0.7889577,0.2281692,0.6674354,0.48052728,0.88257945,0.42585632,0.6858836
tree\tree123.jpg,tree,0.46911398,0.25810188,0.48949382,0.24771033,0.4457106,0.24076428,0.5159688,0.24544998,0.4104584,0.23712301,0.5781717,0.29582664,0.33118862,0.32583758,0.6089847,0.1811438,0.36054972,0.2059108,0.5090478,0.095355645,0.42937362,0.10126047,0.5772995,0.54603225,0.40260255,0.58211744,0.7460328,0.592203,0.44601363,0.74686617,0.5034363,0.6687054,0.4507693,0.9044067
tree\tree124.jpg,tree,0.48153406,0.107562594,0.49050826,0.08312686,0.4718105,0.09195591,0.50275004,0.096853666,0.45806262,0.10850795,0.54197097,0.23099044,0.42915645,0.2129868,0.549011,0.34563762,0.42363822,0.35637334,0.5042199,0.27427697,0.4651095,0.28327963,0.51963663,0.497879,0.4437874,0.4592502,0.48356438,0.7236533,0.36919075,0.55060035,0.4921624,0.868412,0.46240124,0.59478223
tree\tree125.jpg,tree,0.5632151,0.13606623,0.5739111,0.123009704,0.55715203,0.1134218,0.58538204,0.13955188,0.548559,0.11986203,0.61882484,0.22306815,0.5042568,0.24041985,0.63482255,0.32690313,0.50285447,0.34019542,0.5899216,0.31998995,0.5471099,0.31775004,0.61207503,0.46922284,0.5339839,0.5000293,0.67293686,0.57500577,0.56759775,0.7013512,0.5923303,0.61189187,0.5670874,0.83872056
tree\tree126.jpg,tree,0.4970308,0.20062524,0.5050722,0.18944395,0.48994425,0.184793,0.51830775,0.20011976,0.48215857,0.19450872,0.54264295,0.27821484,0.4472328,0.2970447,0.5490192,0.40449223,0.44888225,0.38577572,0.5096909,0.35313296,0.47505188,0.35046488,0.5394501,0.4588781,0.4781762,0.48671645,0.59141487,0.53414524,0.50090253,0.6531966,0.51953113,0.5771283,0.50680786,0.76532733
tree\tree127.jpg,tree,0.45790535,0.27314097,0.46890724,0.26341206,0.4426856,0.25851318,0.48542243,0.26576498,0.42248362,0.26183748,0.5095888,0.31661883,0.38687333,0.3420878,0.5170624,0.20852742,0.41217571,0.20873736,0.48464292,0.114833,0.44360778,0.115937866,0.51455736,0.5469404,0.42354637,0.58268183,0.6125514,0.6131354,0.4299469,0.7775836,0.5115335,0.6880224,0.43807012,0.92370015
tree\tree128.jpg,tree,0.55867106,0.20878626,0.574036,0.18784744,0.5305889,0.19818145,0.6054444,0.18584338,0.49665648,0.20416167,0.72059166,0.3128351,0.42778552,0.29696333,0.79947144,0.39461485,0.34607506,0.38977155,0.7297246,0.4842902,0.40089005,0.46829957,0.63948315,0.546963,0.45931706,0.5135277,0.55298215,0.72672606,0.31697977,0.5901992,0.56382126,0.85998595,0.49487063,0.63558686
tree\tree129.jpg,tree,0.5502484,0.2610625,0.5583314,0.24814987,0.5411847,0.25132746,0.56667674,0.2599625,0.52651227,0.26304752,0.59266984,0.33600238,0.50620073,0.3145405,0.61820906,0.23450105,0.4775453,0.23125648,0.64351755,0.13168235,0.45269778,0.1256227,0.5656123,0.5562191,0.50379777,0.5252717,0.53411895,0.71632546,0.42799076,0.5982212,0.54460436,0.8258331,0.5105039,0.6513698
tree\tree130.jpg,tree,0.5633306,0.13613604,0.5740836,0.1229802,0.5571263,0.11346067,0.58560807,0.1394674,0.548328,0.11998249,0.61905676,0.22347896,0.5041533,0.24095123,0.63495606,0.3269515,0.5028726,0.33973134,0.5896632,0.32101825,0.5471582,0.31788993,0.61212766,0.4713935,0.5338235,0.502244,0.6732907,0.57595843,0.5679024,0.7026923,0.59147197,0.61178774,0.56689346,0.838406
tree\tree131.jpg,tree,0.5623361,0.2626837,0.57077485,0.25469694,0.5477076,0.25711057,0.5779562,0.27876487,0.5251456,0.28200424,0.5996791,0.36014467,0.5019926,0.34625062,0.608758,0.21432257,0.5052847,0.23287049,0.5766826,0.11772507,0.5315639,0.12864406,0.5743953,0.57865345,0.5017404,0.5523391,0.5567835,0.7423187,0.42868805,0.6347952,0.5589791,0.8524324,0.5254766,0.6797933
tree\tree132.jpg,tree,0.5200934,0.16469839,0.53901553,0.1438982,0.49517268,0.15493365,0.5661749,0.15676013,0.466549,0.17413782,0.66420585,0.28022477,0.3884336,0.26230082,0.6796845,0.3442219,0.3585811,0.3461844,0.5421067,0.2986144,0.4749418,0.30553988,0.57797045,0.5213017,0.39342263,0.48516372,0.5249986,0.7353286,0.24601653,0.5829343,0.53348947,0.8517449,0.4787793,0.6047641
tree\tree133.jpg,tree,0.5456763,0.2560772,0.5491848,0.23307592,0.5358228,0.24222913,0.5471434,0.2429111,0.5063744,0.25530967,0.5767026,0.36219317,0.4640667,0.34722427,0.5796483,0.46235874,0.47034836,0.46792635,0.53256863,0.41445634,0.5072516,0.40162846,0.55614555,0.57094294,0.4788387,0.53957564,0.5323986,0.75716054,0.40201813,0.6161721,0.526007,0.8798203,0.51194733,0.64444566
tree\tree134.jpg,tree,0.5441804,0.21842189,0.5522729,0.20712687,0.5353507,0.20919524,0.56018114,0.23558222,0.5207454,0.23703766,0.5900629,0.32654727,0.49877578,0.30505288,0.62073416,0.21460085,0.4613115,0.23287338,0.651785,0.10053493,0.41806602,0.12257424,0.56752557,0.5682392,0.50438964,0.53193134,0.53191316,0.7418696,0.43015337,0.5958047,0.5420825,0.864433,0.5162027,0.6584361
tree\tree135.jpg,tree,0.46683338,0.28569484,0.47442043,0.27712312,0.45736513,0.28041953,0.48487702,0.29544708,0.44787014,0.3007199,0.50027835,0.36872783,0.44120127,0.3496052,0.49807978,0.23017193,0.44197768,0.23359267,0.48683852,0.12862155,0.4542773,0.121462435,0.47633168,0.6126469,0.42699698,0.57874763,0.46035412,0.78369087,0.36377656,0.6390384,0.47253463,0.9173317,0.4197465,0.70338464
tree\tree136.jpg,tree,0.46524724,0.27652964,0.43343863,0.27559635,0.45997235,0.2750191,0.36574534,0.30218402,0.46504307,0.3022191,0.3310105,0.37369004,0.537049,0.34019566,0.36906108,0.23412505,0.49557772,0.23579481,0.40389767,0.1372231,0.45756185,0.12994352,0.37773678,0.5790155,0.53176934,0.5455296,0.4781729,0.7384546,0.68996286,0.57842416,0.44907916,0.8772739,0.54267085,0.6598263
tree\tree137.jpg,tree,0.5200934,0.16469839,0.53901553,0.1438982,0.49517268,0.15493365,0.5661749,0.15676013,0.466549,0.17413782,0.66420585,0.28022477,0.3884336,0.26230082,0.6796845,0.3442219,0.3585811,0.3461844,0.5421067,0.2986144,0.4749418,0.30553988,0.57797045,0.5213017,0.39342263,0.48516372,0.5249986,0.7353286,0.24601653,0.5829343,0.53348947,0.8517449,0.4787793,0.6047641
tree\tree138.jpg,tree,0.556756,0.20844145,0.57403827,0.18768159,0.53128487,0.19714068,0.6063633,0.18830848,0.500321,0.20392977,0.7158977,0.31328925,0.43085244,0.29794607,0.79062444,0.3899646,0.34753513,0.39508072,0.7281428,0.48071966,0.40143508,0.4701516,0.6336399,0.5511218,0.45807874,0.5185986,0.56553143,0.7412633,0.3231723,0.6011628,0.5724405,0.8638103,0.48847717,0.64393663
tree\tree139.jpg,tree,0.5503321,0.26111636,0.5583187,0.24812014,0.5412507,0.25143087,0.5664622,0.25970432,0.5264834,0.2631581,0.59266055,0.33524683,0.5060628,0.314914,0.6186551,0.23360272,0.4776908,0.23307194,0.643686,0.1312307,0.45297512,0.1273078,0.56579375,0.55587155,0.5039521,0.5253876,0.5336085,0.7157753,0.42782685,0.598415,0.5441504,0.8247653,0.51120865,0.65122026
tree\tree140.jpg,tree,0.5374529,0.10052361,0.5574969,0.08108201,0.5135441,0.08943248,0.5899377,0.08735156,0.47767553,0.09657383,0.70629406,0.24832709,0.38502142,0.21121576,0.7204702,0.3593021,0.3605347,0.33588845,0.5808508,0.31375176,0.4888995,0.33014542,0.600832,0.5168198,0.3961298,0.47086987,0.5448276,0.714869,0.24638502,0.5381613,0.5185941,0.89645815,0.48515823,0.6270525
tree\tree141.jpg,tree,0.5219973,0.14166695,0.5438133,0.12210324,0.4973229,0.12939256,0.56888443,0.13753258,0.45952347,0.1468756,0.66383916,0.25712797,0.37538472,0.24056299,0.6918053,0.33765304,0.37578368,0.34498525,0.5560069,0.28904015,0.5001629,0.29772004,0.5897833,0.5007827,0.3966952,0.46708313,0.5314915,0.6937021,0.24416497,0.55155647,0.51456887,0.79834443,0.49940684,0.5819367
tree\tree142.jpg,tree,0.49525833,0.18584533,0.51701146,0.17168885,0.47120944,0.16701204,0.55617195,0.17357059,0.44238764,0.16865702,0.6339096,0.2621069,0.33301517,0.27832738,0.65844375,0.38257283,0.2913535,0.37241086,0.5224774,0.35860357,0.4273632,0.3642462,0.60941625,0.48819113,0.41414025,0.515397,0.72488415,0.5817731,0.46106285,0.71471906,0.5375561,0.6433529,0.4680592,0.8393935
tree\tree143.jpg,tree,0.5251934,0.2978287,0.5446507,0.28739557,0.50020176,0.29088885,0.57156277,0.29552323,0.46880737,0.2993314,0.61041266,0.3728786,0.44958422,0.34924084,0.5898761,0.25176626,0.46696585,0.2439538,0.5327174,0.13841686,0.5065043,0.14471316,0.5571811,0.5819833,0.44078436,0.55103076,0.4994784,0.7581834,0.31391314,0.640128,0.5267802,0.8750151,0.5146076,0.69892645
tree\tree144.jpg,tree,0.48498225,0.13492502,0.5012592,0.12131631,0.47182047,0.11388395,0.51889354,0.13388136,0.45191795,0.12158519,0.56633055,0.21962637,0.380475,0.24826805,0.6075002,0.33491963,0.38141316,0.34351408,0.51918113,0.32585016,0.46516994,0.32088786,0.5588282,0.45462015,0.4356045,0.49071646,0.6546958,0.5575615,0.4791764,0.69609636,0.5306833,0.59974355,0.48062873,0.8238326
tree\tree145.jpg,tree,0.4826233,0.12842804,0.48911566,0.11625904,0.47215167,0.108741835,0.49133915,0.13655598,0.45450297,0.12416101,0.5135241,0.23123908,0.4128123,0.24649009,0.52474356,0.37077343,0.4333645,0.3390394,0.504606,0.27234727,0.47806266,0.2802513,0.52496123,0.45671406,0.4555706,0.49754488,0.6007563,0.5259193,0.48308933,0.71473384,0.5080761,0.5914189,0.46664655,0.8838579
tree\tree146.jpg,tree,0.5231403,0.25051686,0.5411301,0.23811193,0.49958047,0.24410738,0.5724303,0.25015444,0.47500935,0.2618091,0.66198945,0.33184513,0.42554414,0.3299831,0.6866864,0.1969929,0.3886924,0.22493681,0.5659808,0.1324977,0.47861698,0.12672043,0.60236657,0.5651152,0.43852308,0.5410662,0.55013776,0.7504432,0.28227693,0.64665955,0.539864,0.8815592,0.48132432,0.71483135
tree\tree147.jpg,tree,0.5633306,0.13613604,0.5740836,0.1229802,0.5571263,0.11346067,0.58560807,0.1394674,0.548328,0.11998249,0.61905676,0.22347896,0.5041533,0.24095123,0.63495606,0.3269515,0.5028726,0.33973134,0.5896632,0.32101825,0.5471582,0.31788993,0.61212766,0.4713935,0.5338235,0.502244,0.6732907,0.57595843,0.5679024,0.7026923,0.59147197,0.61178774,0.56689346,0.838406
tree\tree148.jpg,tree,0.5931293,0.25665608,0.610892,0.2440389,0.57369596,0.24500789,0.6194571,0.2549056,0.5285777,0.25227004,0.6713636,0.34398323,0.46375808,0.32604402,0.7313625,0.20772894,0.4562716,0.2129492,0.60037214,0.14423583,0.5479088,0.13566272,0.59513074,0.5993934,0.45140505,0.5666707,0.48707095,0.7763329,0.2716239,0.6616039,0.5128389,0.9373599,0.48068392,0.7672635
tree\tree149.jpg,tree,0.48722687,0.2996674,0.49796888,0.29180366,0.471692,0.28928092,0.5145695,0.30175278,0.45386353,0.30211723,0.54567105,0.3537775,0.41201288,0.38172233,0.52065754,0.2502012,0.45188183,0.25441694,0.49144882,0.15775456,0.4651551,0.1565144,0.5583042,0.5547781,0.46004453,0.5896221,0.66544986,0.59993994,0.48177072,0.7435654,0.515101,0.6690001,0.5201162,0.873826
tree\tree150.jpg,tree,0.46033266,0.28315693,0.4756308,0.2778867,0.43846267,0.27338162,0.4987727,0.29181305,0.41334295,0.28835854,0.53300864,0.3370574,0.36384767,0.35633665,0.51026064,0.23206778,0.4214769,0.22215605,0.48665288,0.1276826,0.44468564,0.13466254,0.5371817,0.54289275,0.40888962,0.5738438,0.68358177,0.58774155,0.4308364,0.73940986,0.4788207,0.6675533,0.4643466,0.88364404
tree\tree151.jpg,tree,0.5368952,0.16018514,0.5500135,0.13486505,0.5081947,0.14989576,0.5783971,0.13530482,0.4732822,0.161601,0.69290507,0.27911735,0.40171403,0.26710182,0.70583963,0.38238618,0.37983102,0.3903748,0.5797082,0.33951166,0.49650267,0.3431952,0.6100775,0.5266918,0.41872758,0.4946592,0.54608697,0.74734986,0.25168592,0.6093948,0.54718953,0.8918559,0.4639019,0.64676005
tree\tree152.jpg,tree,0.46585917,0.2887912,0.4770307,0.27883175,0.4474675,0.27662817,0.49614674,0.28668165,0.42781544,0.28834137,0.53093064,0.35464284,0.38979608,0.37667534,0.5425778,0.2273045,0.4009697,0.2307438,0.55191153,0.12610449,0.39425772,0.11954331,0.5222823,0.5891333,0.42375877,0.6179714,0.63313895,0.6622444,0.44231632,0.7929862,0.48383692,0.74930555,0.4611861,0.92921364
tree\tree153.jpg,tree,0.48259783,0.12123118,0.49267855,0.097524576,0.4678914,0.099892594,0.5120255,0.10302531,0.45265928,0.11411822,0.55320203,0.2308707,0.41541377,0.26551536,0.6011864,0.3996145,0.38206396,0.40478137,0.66311723,0.5192389,0.31128985,0.53540117,0.55060524,0.5291002,0.46065277,0.5704054,0.64388627,0.6835975,0.49311677,0.8438853,0.54131764,0.69360876,0.47331494,0.91013557
tree\tree154.jpg,tree,0.5425457,0.13195105,0.5519863,0.11293602,0.5335947,0.11609285,0.5662524,0.118991256,0.52302873,0.12217331,0.5919216,0.22505069,0.5034758,0.21400529,0.6071795,0.34158128,0.48009068,0.35201484,0.553037,0.2782583,0.52551067,0.27675137,0.56240237,0.47778285,0.5094706,0.45242405,0.5374234,0.68800694,0.5096978,0.57129407,0.5248865,0.87302196,0.5238527,0.69565904
tree\tree155.jpg,tree,0.5096846,0.137383,0.5183872,0.11691419,0.5018449,0.124208145,0.52883136,0.13697365,0.48864436,0.14314184,0.56642854,0.26352346,0.44982696,0.23846498,0.57748616,0.36661777,0.43929794,0.36278498,0.5270471,0.28679976,0.49506444,0.28628173,0.53345025,0.5072787,0.45520976,0.47177124,0.50439984,0.7039035,0.38761112,0.55818385,0.51167697,0.874744,0.47703004,0.63513327
tree\tree156.jpg,tree,0.4695614,0.25492102,0.48068696,0.24450101,0.45135513,0.24297383,0.50121903,0.25200298,0.43317133,0.25558418,0.5396777,0.32378393,0.3922268,0.35163262,0.56520003,0.1902805,0.39227235,0.20677865,0.5703699,0.08151345,0.37235692,0.096307516,0.5280501,0.56258863,0.4315192,0.5934675,0.62939906,0.6317283,0.46465072,0.7645408,0.4747048,0.7020751,0.48967144,0.8865991
tree\tree157.jpg,tree,0.49747336,0.16192493,0.5082135,0.14775701,0.48780596,0.14150889,0.5232959,0.15871815,0.47673616,0.14946556,0.5580816,0.24687275,0.42308274,0.26526177,0.5773792,0.37336025,0.411502,0.36045924,0.51811886,0.34048894,0.47284797,0.3375847,0.5526687,0.4852533,0.46407077,0.51854396,0.6291911,0.56986594,0.49679574,0.71985835,0.53942907,0.59097224,0.49828994,0.82162464
tree\tree158.jpg,tree,0.52478755,0.26149774,0.54465866,0.24789931,0.5034672,0.2522727,0.57449895,0.25525644,0.47771233,0.26110607,0.620696,0.3440863,0.45065838,0.33046907,0.61092603,0.19903801,0.44085175,0.21277404,0.5406844,0.09427446,0.4904752,0.10384402,0.56960106,0.586775,0.44277892,0.5554711,0.5017527,0.7705236,0.27746376,0.64820725,0.54581964,0.8900873,0.48206046,0.7018693
tree\tree159.jpg,tree,0.47420987,0.23856775,0.48899612,0.22660828,0.44987017,0.222827,0.51520556,0.22095753,0.4197089,0.22068815,0.5850009,0.2816577,0.34720662,0.3106099,0.62369645,0.15445246,0.3649914,0.16690797,0.52995855,0.074753046,0.4410659,0.07111582,0.5722502,0.5353479,0.40960008,0.5710028,0.7396163,0.58302927,0.45311415,0.7434704,0.49603915,0.6702825,0.45246208,0.8973993
tree\tree160.jpg,tree,0.48692492,0.11204199,0.4960545,0.09666907,0.47693333,0.09057689,0.50848186,0.106578924,0.4636527,0.09991502,0.5421392,0.19970846,0.4145946,0.22939765,0.5687166,0.34410992,0.41454774,0.34815612,0.50993407,0.31902707,0.4673226,0.33305004,0.5403876,0.4467229,0.45729,0.4875996,0.6087246,0.54332715,0.490685,0.7207198,0.5193461,0.6105563,0.48756957,0.88071257
tree\tree161.jpg,tree,0.46440145,0.2694727,0.47588116,0.2657572,0.4490067,0.2627197,0.49405167,0.28428036,0.43348435,0.2829752,0.531556,0.32584524,0.38854745,0.34853292,0.51226443,0.22594926,0.42254004,0.22641508,0.4862613,0.1302742,0.4323127,0.13374744,0.5460197,0.5180289,0.4412675,0.5484241,0.6710366,0.5829525,0.4642491,0.7198508,0.48407072,0.65227085,0.4765895,0.8460362
tree\tree162.jpg,tree,0.49820817,0.13234673,0.514341,0.116737604,0.48250744,0.113674454,0.53363526,0.12941964,0.4607239,0.1260666,0.5911386,0.22244935,0.38865048,0.25830862,0.644141,0.3436896,0.39215022,0.35174525,0.5430526,0.3307168,0.47508606,0.33068225,0.5942986,0.45817924,0.45782453,0.49832958,0.7156593,0.52990544,0.51377255,0.67599314,0.57963556,0.61367995,0.5022719,0.83135545
